descricao;endereco;area;quartos;suites;wc;vagas;valor;condominio;wlink
Apartamento | Pinheirinho | 2 quartos | 1 vaga;Rua Reinaldo Stocco, 174;['53'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-44m2-venda-RS195000-id-2547366974/
Apartamento com 3 quartos sendo 1 suíte e 95m² de área privativa- 2 vagas de garagem no melh;Rua Monsenhor Ivo Zanlorenzi;['96'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-95m2-venda-RS690000-id-2532057568/
Apartamento com 131m² duas sacadas e duas vagas no Champagnat!;-;['177'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-131m2-venda-RS600000-id-2524085606/
Apartamento com 235m² Privativos, 3 Suítes e 4 Vagas no Ecoville.;Rua Paulo Gorski, 1175;['365'];[3];[3];[5];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-235m2-venda-RS3090000-id-2534159030/
Apartamento garden novo semi-mobiliado com 4 suítes e 5 vagas no Bigorrilho;Rua Saldanha Marinho, 1850;['848'];[4];[4];[6];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-496m2-venda-RS7862000-id-2545210487/
Apartamento no Batel - ARYA 1;Rua Coronel Dulcídio, 1255;['275'];[3];[2];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-153m2-venda-RS1450000-id-2542406485/
Apartamento 1 por andar no batel! oportunidade;Alameda Dom Pedro II;['554'];[4];[4];[6];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-444m2-venda-RS3200000-id-2545911737/
Apartamento 2 dormitórios com suíte;Rua João Gbur, 1336;['88'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-59m2-venda-RS200000-id-2540696610/
MARAVILHOSA COBERTURA NO ECOVILLE;Rua Professor João Falarz;['440'];[4];[4];[7];[5];-;-;https://www.vivareal.com.br//imovel/cobertura-4-quartos-ecoville-bairros-curitiba-com-garagem-339m2-venda-RS2980000-id-2542735954/
Apartamento com 03 quartos no Centro - 1618-HABITEC;Rua Visconde do Rio Branco;['139'];[3];[1];[4];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-139m2-venda-RS550000-id-2538794924/
Excelente apartamento no Centro;Alameda Augusto Stellfeld, 1012;['122'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-79m2-venda-RS450000-id-2545683518/
APARTAMENTO SEMIMOBILIADO - 4 QUARTOS SENDO 2 SUÍTES - 2 VAGAS DE GARAGEM - MERCÊS - EDIFÍCIO ANICE;Alameda Princesa Izabel, 43;['262'];[4];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-sao-francisco-bairros-curitiba-com-garagem-199m2-venda-RS1180000-id-2541127448/
Apartamento para Venda em Curitiba, Portão, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Rua Guaianazes, 919;['123'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-103m2-venda-RS845000-id-2545258374/
Apartamento com 2 dormitórios à venda, 54 m² por R$ 395.000,00 - Água Verde - Curitiba/PR;Rua Guilherme Pugsley;['100'];[2];[0];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-54m2-venda-RS395000-id-2546070482/
APARTAMENTO com 3 dormitórios à venda com 150m² por R$ 479.000,00 no bairro Portão - CURITIBA / PR;Rua São Mateus, 511;['150'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-101m2-venda-RS479000-id-2543873634/
Apartamento para venda tem 44 metros quadrados com 2 quartos em Campo de Santana - Curitiba - PR;Rua Ângelo Tozim, 1060;[];[2];[0];[1];[40];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-campo-de-santana-bairros-curitiba-com-garagem-44m2-venda-RS106990-id-2541319941/
Curitiba - Apartamento Padrão - Bairro Alto;-;['45'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bairro-alto-bairros-curitiba-com-garagem-45m2-venda-RS140000-id-2536305786/
EDIFÍCIO DENMARK;Rua Quintino Bocaiúva, 0;[];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-229m2-venda-RS2269900-id-2518889794/
Apartamento com 3 dormitórios à venda, 59 m² por R$ 257.000 - Uberaba - Curitiba/PR;Rua Rubyn Hein, 19;['64'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-uberaba-bairros-curitiba-com-garagem-60m2-venda-RS257000-id-2545528912/
Apartamento à venda, 58 m² por R$ 241.000,00 - Hauer - Curitiba/PR;Rua Padre Dehon;['72'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-hauer-bairros-curitiba-com-garagem-58m2-venda-RS241000-id-2533128174/
Vendo Apartamento no Vila Izabel R$ 820.000,00;Rua Professor Álvaro Jorge, 286;['106'];[4];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-vila-izabel-bairros-curitiba-com-garagem-106m2-venda-RS820000-id-2545428566/
Apartamento CURITIBA;Rua Reinaldo Hecke, ;['209'];[3];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-sao-lourenco-bairros-curitiba-com-garagem-178m2-venda-RS1350000-id-2535445741/
Apartamento 02 quartos no Água Verde;-;['114'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-82m2-venda-RS590000-id-2531114138/
Ed. Villa Lobos - Apartamento com 3 dormitórios à venda, 105 m² por R$ 730.000 - Vila Izabel - Curit;Rua Bororós, 638;['129'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-105m2-venda-RS730000-id-2530722410/
211m ALTO PADRAO 3 QUARTOS SUITE 2 VAGAS PERMUTA;Avenida República Argentina, 357;['211'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-211m2-venda-RS765000-id-2504629672/
IMPERDÍVEL-R$ 158.000,00 desocupado, vaga de garagem indiv. e coberta , churrasqueira,;Rua José de Lima, 144;['93'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-42m2-venda-RS158000-id-2529666197/
Ensolarado e reformado apartamento em frente ao Bosque do Papa no Ahú - ARYA 1;Travessa João Bonn, 154;['349'];[4];[3];[6];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-centro-civico-bairros-curitiba-com-garagem-231m2-venda-RS1500000-id-2528770892/
Apartamento para venda possui 57 metros quadrados com 2 quartos em Tingui - Curitiba - PR;Rua Jorge Bonn, 231;['130'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-57m2-venda-RS250000-id-2545258386/
Apartamento Mobiliado á Venda - Sol da tarde - 1 Vaga - Condomínio Clube;Avenida Visconde de Guarapuava, 3806;['66'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-batel-bairros-curitiba-com-garagem-34m2-venda-RS570000-id-2547617558/
Apartamento com 3 dormitórios à venda, 122 m² por R$ 1.638.423,00 - Seminário - Curitiba/PR;Rua Teixeira Soares;['220'];[3];[3];[4];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-seminario-bairros-curitiba-com-garagem-122m2-venda-RS1638423-id-2546831369/
Apartamento com 3 dormitórios à venda, 63 m² por R$ 330.000,00 - Neoville - Curitiba/PR;Rua Agostinho Brusamolin, 333;['73'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-neoville-bairros-curitiba-com-garagem-63m2-venda-RS330000-id-2538156886/
CURITIBA - Apartamento Padrão - Atuba;-;['90'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-atuba-bairros-curitiba-com-garagem-90m2-venda-RS470000-id-2539667458/
Apartamento com 4 suítes, 3 vagas de garagem no Mercês - Curitiba/PR;Rua Padre Anchieta, 1081;['426'];[4];[4];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-merces-bairros-curitiba-com-garagem-306m2-venda-RS2700000-id-2535035798/
Próximo Havan Boa Vista - 2 Quartos, Suíte, Sacada c/ Churrasqueira;Rua Francisco Zanicotti Sobrinho, 234;['63'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-53m2-venda-RS275000-id-2547267066/
Apartamento à venda 03 quartos sendo 01 suíte, semi mobiliado, Campo Comprido.;Rua Renato Polatti, 3651;['78'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-64m2-venda-RS295000-id-2539536900/
Residencial Araxá- Apartamento 2 quartos com vaga à venda, Boa Vista, Curitiba, PR;Rua Maria Geronasso do Rosário, 35;['62'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-48m2-venda-RS190000-id-2542304771/
Apto à venda 122 m² 3 quartos 1 vaga no Centro Curitiba PR;Rua Desembargador Ermelino de Leão, 581;[];[3];[0];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-122m2-venda-RS370000-id-2512883382/
OPORTUNIDADE NO CRISTO REI!!;Rua Coronel Pedro Scherer Sobrinho, 426;['82'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-64m2-venda-RS454909-id-2531774876/
Apartamento Garden Novo no Cristo Rei, 2 quartos, 3 vagas de garagem, 87,20 privativos + terraço;Avenida Marechal Humberto de Alencar Castelo Branco, 1122;['134'];[2];[1];[2];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-87m2-venda-RS1090000-id-2534665226/
Apartamento 3 dormitórios à venda, 71m2 privativos - Água Verde - Curitiba/PR;Rua Dom Pedro I, 530;['103'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-72m2-venda-RS298000-id-2543096320/
Apartamento com 3 dormitórios à venda, 87 m² por R$ 449.000,00 - Cristo Rei - Curitiba/PR;Rua Atílio Bório;['124'];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-87m2-venda-RS449000-id-2540414822/
CURITIBA - Padrão - Novo Mundo;-;['77'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-70m2-venda-RS248000-id-2545772245/
C-AP2265 Excelente apartamento de 2 Quartos c/ suíte em Condomínio Club no Bacacheri!;Rua Amadeu Assad Yassim, 270;['65'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-65m2-venda-RS318000-id-2547264855/
;Rua Euclides da Cunha, 1295;['168'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-91m2-venda-RS579900-id-2516238582/
Cobertura duplex semi mobiliada 3 quartos com 1 suíte no Alto da XV;Rua Almirante Tamandaré, ;['303'];[3];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-199m2-venda-RS1300000-id-2535764521/
Apartamento para venda tem 60 metros quadrados com 2 quartos em Jardim Botânico - Curitiba - PR;Rua Engenheiro Ostoja Roguski, 700;['73'];[2];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-jardim-botanico-bairros-curitiba-com-garagem-60m2-venda-RS475000-id-2538084020/
APARTAMENTO com 2 dormitórios à venda com 98m² por R$ 299.600,00 no bairro Capão Raso - CURITIBA / P;Rua José Zaleski, ;['98'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-50m2-venda-RS299600-id-2534755303/
Apartamento para venda com 56 metros quadrados com 2 quartos em Capão Raso - Curitiba - PR;Rua José Rodrigues Pinheiro, 1226;['60'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-56m2-venda-RS290000-id-2546678071/
Excelente apartamento no Novo Mundo! *** Pronto para morar ***;Rua Waldemiro Ry, 838;['122'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-74m2-venda-RS359900-id-2540751782/
Apartamento á Venda - 3 Suítes - Ampla Sacada com Churrasqueira - 2 Vagas;Rua Professora Doracy Cezzarino, 138;['242'];[3];[3];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-126m2-venda-RS1240000-id-2518460130/
Apartamento à venda com 1 quarto no Cristo Rei - Curitiba - Paraná;Rua Francisco Alves Guimarães, 170;[];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-cristo-rei-bairros-curitiba-com-garagem-30m2-venda-RS170000-id-2542389977/
Maravilhoso apartamento 3 quartos no Cristo Rei (Andar alto);Rua João Pontoni, 120;['137'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-91m2-venda-RS490000-id-2544496781/
APARTAMENTO com 3 dormitórios à venda com 91.9m² por R$ 265.694,00 no bairro Bacacheri - CURITIBA /;Rua Costa Rica, ;['91'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-62m2-venda-RS265694-id-2512207810/
Apartamento no Água Verde - ARYA 1;Rua Petit Carneiro, 1270;['159'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-94m2-venda-RS850000-id-2545414572/
Apartamento com 1 dormitório, 26 m² - venda por R$ 320.000,00 ou aluguel por R$ 1.300,00/mês - Batel;Rua Emiliano Perneta, 736;['42'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-batel-bairros-curitiba-com-garagem-27m2-venda-RS320000-id-2528735348/
Excelente apartamento no melhor do Bigorrilho;Alameda Júlia da Costa;['209'];[4];[2];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-161m2-venda-RS1150000-id-2538129326/
Apartamento no Bacacheri com 3 dorms, com 2 vagas de garagem livres.;Rua Estados Unidos, 1588;['120'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-70m2-venda-RS460000-id-2514373774/
Excelente Apartamento, Face Norte, Perto de Tudo;Avenida São José, 667;['143'];[3];[0];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-113m2-venda-RS395000-id-2529796732/
Apartamento com 2 dormitórios à venda, 50 m² por R$ 235.000,00 - Santa Cândida - Curitiba/PR;Rua dos Provérbios, 160;['69'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-50m2-venda-RS235000-id-2537041525/
Apartamento para venda com 58 metros quadrados com 3 quartos em Cabral - Curitiba - PR;Rua Coronel Amazonas Marcondes, 1400;['64'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-58m2-venda-RS309000-id-2532429299/
Apartamento para venda com 72 m² útil com 3 quartos e garagem em Centro - Curitiba - PR;Rua Ubaldino do Amaral, 1530;['91'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-72m2-venda-RS395000-id-2512632999/
APARTAMENTO A VENDA NO CENTRO DE CURITIBA - CONDOMINIO CLUBE;Rua Brigadeiro Franco, ;['200'];[3];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-121m2-venda-RS1295000-id-2544918853/
Apartamento 103 I 3 quartos I 127m² PORTEIRA FECHADA;Rua Professor Assis Gonçalves, 930;['186'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-127m2-venda-RS890000-id-2547078970/
CURITIBA - Padrão - Agua Verde;Avenida Presidente Kennedy;['93'];[3];[];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-93m2-venda-RS225000-id-2545713362/
PRÓXIMO À PUC - 1 QUARTO - 1 VAGA - 35M - APARTAMENTO;Rua Francisco Nunes, 1441;['60'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-35m2-venda-RS249900-id-2530171536/
Apartamento à venda, 83 m² por R$ 320.000,00 - Alto da Glória - Curitiba/PR;Rua Floriano Essenfelder;['122'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-83m2-venda-RS320000-id-2538333197/
Condomínio Edifício Colibri - 94m2 privativos - 3 quartos e 1 vaga coberta;Rua Emílio Cornelsen, 129;[];[3];[0];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-94m2-venda-RS370000-id-2546273177/
Apartamento com 1 dormitório à venda, 61 m² - Campo Comprido - Curitiba/PR;Rua Eduardo Sprada;['61'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-campo-comprido-bairros-curitiba-com-garagem-61m2-venda-RS198000-id-2540407176/
Apartamento térreo com 3 dormitórios à venda, 50 m² por R$ 175.000 - Boa Vista - Curitiba/PR;Rua Delegado Miguel Zacarias;['52'];[3];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-50m2-venda-RS175000-id-2535706680/
Apartamento completamente reformado, Av. Silva Jardim, pronto para morar. Excelente custo-benefício.;Avenida Silva Jardim, 1126;[];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-reboucas-bairros-curitiba-com-garagem-98m2-venda-RS490000-id-2511983481/
Cobertura duplex para venda com 294 metros quadrados com 4 quartos em Juvevê - Curitiba - PR;Rua Alberto Bolliger, 871;['359'];[4];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/cobertura-4-quartos-juveve-bairros-curitiba-com-garagem-294m2-venda-RS1750000-id-2542357986/
APARTAMENTO - ÁGUA VERDE - 3 QUARTOS (1 SUÍTE) - 1 GR - 62 m² - R$ 549.800;Travessa Rafael Francisco Greca, 151;['85'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-62m2-venda-RS549900-id-2544763991/
Apartamento Livre, 3q Com Suíte, em Frente Ao Muffato E Palladium;Avenida Santa Bernadethe, 101;['123'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-80m2-venda-RS409000-id-2546227205/
Apartamento com 2 dormitórios à venda, 53 m² por R$ 345.000,00 - Atuba - Curitiba/PR;Avenida Marechal Mascarenhas de Moraes, 1820;['94'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-atuba-bairros-curitiba-com-garagem-53m2-venda-RS345000-id-2546245488/
Apartamento para Venda em Curitiba, Rebouças, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Avenida Presidente Getúlio Vargas, 881;['125'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-reboucas-bairros-curitiba-com-garagem-90m2-venda-RS750000-id-2546777347/
Amplo apto 3 dormitórios (1 suíte) Mobiliado no bairro Vila Izabel. Desocupado!;-;['135'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-87m2-venda-RS533300-id-2544874014/
Condominio Barcelona - Apto 2 quartos em condominio clube;Rua Agostinho Brusamolin;['55'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-47m2-venda-RS230000-id-2538106103/
TINGUI - 2 quartos com suíte. 52,28 m². 1 vaga. Partindo de R$ 315.900,00.;Rua Edmundo Alberto Mercer, 425;['52'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-52m2-venda-RS315900-id-2501095577/
